Year,Region,Area,Lattitude,Longitude,Humidity,Min Temperature,Max Temperature,Min Ph,Max Ph,Crop,Month,Sowing,Others,Investment,Yield,MarketPrice,TotalValue,Profit,Seeds
2018,Mysore,T Narasipura,12.211,76.9038,80-90%,26,34,6.2,7.3,Groundnut,July,9200,3522,12722,14.5,5939,86115.5,73393.5,80-100 Kilograms
2018,Mysore,Nanjangud,12.116,76.6782,80-90%,26,34,6.2,7.3,Groundnut,July,9800,3515,13315,13.4,5675,76045,62730,80-100 Kilograms
2018,Mysore,Hunsur,12.3091,76.2833,80-90%,26,34,6.2,7.3,Groundnut,July,10489,3731,14220,14.2,5683,80698.6,66478.6,80-100 Kilograms
2018,Mysore,K R Nagara,12.44,76.3811,80-90%,26,34,6.2,7.3,Groundnut,July,9523,3579,13102,13.3,5508,73256.4,60154.4,80-100 Kilograms
2018,Mysore,T Narasipura,12.211,76.9038,80-90%,26,34,6.2,7.3,Groundnut,August,9659,3474,13133,14.3,5767,82468.1,69335.1,80-100 Kilograms
2018,Mysore,Nanjangud,12.116,76.6782,80-90%,26,34,6.2,7.3,Groundnut,August,9902,3511,13413,14.1,6047,85262.7,71849.7,80-100 Kilograms
2018,Mysore,Hunsur,12.3091,76.2833,80-90%,26,34,6.2,7.3,Groundnut,August,10480,3780,14260,14.1,5629,79368.9,65108.9,80-100 Kilograms
2018,Mysore,K R Nagara,12.44,76.3811,80-90%,26,34,6.2,7.3,Groundnut,August,9724,3653,13377,14.8,6110,90428,77051,80-100 Kilograms
2018,Mysore,T Narasipura,12.211,76.9038,80-90%,26,34,6.2,7.3,Groundnut,September,10277,3749,14026,13.4,5450,73030,59004,80-100 Kilograms
2018,Mysore,Nanjangud,12.116,76.6782,80-90%,26,34,6.2,7.3,Groundnut,September,10518,3670,14188,13.6,5773,78512.8,64324.8,80-100 Kilograms
2018,Mysore,Hunsur,12.3091,76.2833,80-90%,26,34,6.2,7.3,Groundnut,September,9724,3788,13512,13.4,5534,74155.6,60643.6,80-100 Kilograms
2018,Mysore,K R Nagara,12.44,76.3811,80-90%,26,34,6.2,7.3,Groundnut,September,9351,3553,12904,13.6,5417,73671.2,60767.2,80-100 Kilograms
2018,Mysore,T Narasipura,12.211,76.9038,80-90%,26,34,6.2,7.3,Groundnut,October,9432,3575,13007,13.8,5934,81889.2,68882.2,80-100 Kilograms
2018,Mysore,Nanjangud,12.116,76.6782,80-90%,26,34,6.2,7.3,Groundnut,October,9636,3794,13430,14.3,5358,76619.4,63189.4,80-100 Kilograms
2018,Mysore,Hunsur,12.3091,76.2833,80-90%,26,34,6.2,7.3,Groundnut,October,10038,3712,13750,13.2,5631,74329.2,60579.2,80-100 Kilograms
2018,Mysore,K R Nagara,12.44,76.3811,80-90%,26,34,6.2,7.3,Groundnut,October,9767,3750,13517,13.4,5479,73418.6,59901.6,80-100 Kilograms
2019,Mysore,T Narasipura,12.211,76.9038,80-90%,26,34,6.2,7.3,Groundnut,June,9623,3530,13153,13.6,5341,72637.6,59484.6,80-100 Kilograms
2019,Mysore,Nanjangud,12.116,76.6782,80-90%,26,34,6.2,7.3,Groundnut,June,9930,3635,13565,14.6,5683,82971.8,69406.8,80-100 Kilograms
2019,Mysore,Hunsur,12.3091,76.2833,80-90%,26,34,6.2,7.3,Groundnut,June,9915,3591,13506,14.8,5952,88089.6,74583.6,80-100 Kilograms
2019,Mysore,K R Nagara,12.44,76.3811,80-90%,26,34,6.2,7.3,Groundnut,June,9636,3750,13386,14.1,5371,75731.1,62345.1,80-100 Kilograms
2019,Mysore,T Narasipura,12.211,76.9038,80-90%,26,34,6.2,7.3,Groundnut,July,9633,3623,13256,13.2,6100,80520,67264,80-100 Kilograms
2019,Mysore,Nanjangud,12.116,76.6782,80-90%,26,34,6.2,7.3,Groundnut,July,10342,3484,13826,14.2,5740,81508,67682,80-100 Kilograms
2019,Mysore,Hunsur,12.3091,76.2833,80-90%,26,34,6.2,7.3,Groundnut,July,10138,3693,13831,13.7,5778,79158.6,65327.6,80-100 Kilograms
2019,Mysore,K R Nagara,12.44,76.3811,80-90%,26,34,6.2,7.3,Groundnut,July,10104,3463,13567,14.1,5308,74842.8,61275.8,80-100 Kilograms
2019,Mysore,T Narasipura,12.211,76.9038,80-90%,26,34,6.2,7.3,Groundnut,August,9765,3474,13239,13.8,5912,81585.6,68346.6,80-100 Kilograms
2019,Mysore,Nanjangud,12.116,76.6782,80-90%,26,34,6.2,7.3,Groundnut,August,9937,3545,13482,14.2,5276,74919.2,61437.2,80-100 Kilograms
2019,Mysore,Hunsur,12.3091,76.2833,80-90%,26,34,6.2,7.3,Groundnut,August,9200,3657,12857,14.3,5387,77034.1,64177.1,80-100 Kilograms
2019,Mysore,K R Nagara,12.44,76.3811,80-90%,26,34,6.2,7.3,Groundnut,August,10397,3656,14053,13.2,5697,75200.4,61147.4,80-100 Kilograms
2019,Mysore,T Narasipura,12.211,76.9038,80-90%,26,34,6.2,7.3,Groundnut,September,10257,3529,13786,14.8,5849,86565.2,72779.2,80-100 Kilograms
2019,Mysore,Nanjangud,12.116,76.6782,80-90%,26,34,6.2,7.3,Groundnut,September,9522,3787,13309,14.1,5689,80214.9,66905.9,80-100 Kilograms
2019,Mysore,Hunsur,12.3091,76.2833,80-90%,26,34,6.2,7.3,Groundnut,September,10219,3477,13696,13.4,5990,80266,66570,80-100 Kilograms
2019,Mysore,K R Nagara,12.44,76.3811,80-90%,26,34,6.2,7.3,Groundnut,September,9999,3601,13600,13.2,5688,75081.6,61481.6,80-100 Kilograms
2019,Mysore,T Narasipura,12.211,76.9038,80-90%,26,34,6.2,7.3,Groundnut,October,9559,3599,13158,14.8,5391,79786.8,66628.8,80-100 Kilograms
2019,Mysore,Nanjangud,12.116,76.6782,80-90%,26,34,6.2,7.3,Groundnut,October,10207,3605,13812,14.7,5705,83863.5,70051.5,80-100 Kilograms
2019,Mysore,Hunsur,12.3091,76.2833,80-90%,26,34,6.2,7.3,Groundnut,October,10401,3493,13894,13.4,5384,72145.6,58251.6,80-100 Kilograms
2019,Mysore,K R Nagara,12.44,76.3811,80-90%,26,34,6.2,7.3,Groundnut,October,9485,3619,13104,13.8,5671,78259.8,65155.8,80-100 Kilograms
2010,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,June,5967,2635,8602,13.2,1401,18493.2,9891.2,8-12 Kilograms
2010,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,June,5845,2923,8768,13.6,1253,17040.8,8272.8,8-12 Kilograms
2010,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,June,5843,2412,8255,12.3,1311,16125.3,7870.3,8-12 Kilograms
2010,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,June,5756,2240,7996,12.2,1468,17909.6,9913.6,8-12 Kilograms
2010,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,July,5905,2077,7982,13.2,1352,17846.4,9864.4,8-12 Kilograms
2010,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,July,5972,2338,8310,13.4,1372,18384.8,10074.8,8-12 Kilograms
2010,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,July,5932,2676,8608,12.6,1273,16039.8,7431.8,8-12 Kilograms
2010,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,July,5927,2163,8090,12.7,1511,19189.7,11099.7,8-12 Kilograms
2010,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,August,5939,2569,8508,11.2,1362,15254.4,6746.4,8-12 Kilograms
2010,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,August,5999,2049,8048,12.1,1301,15742.1,7694.1,8-12 Kilograms
2010,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,August,5814,2076,7890,13.6,1306,17761.6,9871.6,8-12 Kilograms
2010,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,August,5764,2055,7819,12.6,1340,16884,9065,8-12 Kilograms
2010,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,September,5957,2362,8319,13.5,1287,17374.5,9055.5,8-12 Kilograms
2010,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,September,5886,2742,8628,12.5,1213,15162.5,6534.5,8-12 Kilograms
2010,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,September,5934,2713,8647,12.3,1338,16457.4,7810.4,8-12 Kilograms
2010,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,September,5800,2501,8301,12.3,1259,15485.7,7184.7,8-12 Kilograms
2010,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,October,5985,2963,8948,10.7,1537,16445.9,7497.9,8-12 Kilograms
2010,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,October,5914,2978,8892,11.8,1510,17818,8926,8-12 Kilograms
2010,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,October,5833,2724,8557,12.3,1442,17736.6,9179.6,8-12 Kilograms
2010,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,October,5810,2896,8706,11.1,1274,14141.4,5435.4,8-12 Kilograms
2011,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,June,5965,2922,8887,10.4,1236,12854.4,3967.4,8-12 Kilograms
2011,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,June,5852,2095,7947,12.1,1436,17375.6,9428.6,8-12 Kilograms
2011,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,June,5757,2515,8272,13.4,1481,19845.4,11573.4,8-12 Kilograms
2011,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,June,5912,2969,8881,11.4,1393,15880.2,6999.2,8-12 Kilograms
2011,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,July,5873,2958,8831,13.6,1364,18550.4,9719.4,8-12 Kilograms
2011,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,July,5807,2377,8184,11.8,1492,17605.6,9421.6,8-12 Kilograms
2011,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,July,5907,2570,8477,13.7,1490,20413,11936,8-12 Kilograms
2011,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,July,5777,2793,8570,11.4,1399,15948.6,7378.6,8-12 Kilograms
2011,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,August,5886,2257,8143,13.8,1373,18947.4,10804.4,8-12 Kilograms
2011,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,August,5994,2650,8644,11.5,1312,15088,6444,8-12 Kilograms
2011,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,August,5928,2245,8173,13.5,1275,17212.5,9039.5,8-12 Kilograms
2011,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,August,5918,2176,8094,11.1,1384,15362.4,7268.4,8-12 Kilograms
2011,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,September,5811,2370,8181,11.6,1260,14616,6435,8-12 Kilograms
2011,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,September,5956,2194,8150,12.3,1461,17970.3,9820.3,8-12 Kilograms
2011,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,September,5884,2543,8427,12.5,1349,16862.5,8435.5,8-12 Kilograms
2011,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,September,5863,2156,8019,11.1,1472,16339.2,8320.2,8-12 Kilograms
2011,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,October,5845,2567,8412,13.1,1207,15811.7,7399.7,8-12 Kilograms
2011,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,October,5783,2291,8074,11.6,1492,17307.2,9233.2,8-12 Kilograms
2011,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,October,5865,2514,8379,12.6,1412,17791.2,9412.2,8-12 Kilograms
2011,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,October,5970,2191,8161,11.1,1464,16250.4,8089.4,8-12 Kilograms
2012,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,June,5987,2530,8517,12.2,1319,16091.8,7574.8,8-12 Kilograms
2012,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,June,5917,2043,7960,10.4,1407,14632.8,6672.8,8-12 Kilograms
2012,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,June,5808,2609,8417,11.7,1258,14718.6,6301.6,8-12 Kilograms
2012,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,June,5988,2424,8412,12.4,1432,17756.8,9344.8,8-12 Kilograms
2012,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,July,5791,2969,8760,13.5,1361,18373.5,9613.5,8-12 Kilograms
2012,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,July,5944,2906,8850,13.5,1389,18751.5,9901.5,8-12 Kilograms
2012,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,July,5845,2755,8600,12.6,1257,15838.2,7238.2,8-12 Kilograms
2012,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,July,5909,2458,8367,13.3,1459,19404.7,11037.7,8-12 Kilograms
2012,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,August,5925,2994,8919,10.8,1501,16210.8,7291.8,8-12 Kilograms
2012,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,August,5865,2393,8258,11.5,1282,14743,6485,8-12 Kilograms
2012,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,August,5892,2980,8872,10.8,1436,15508.8,6636.8,8-12 Kilograms
2012,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,August,5752,2794,8546,11.7,1259,14730.3,6184.3,8-12 Kilograms
2012,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,September,5904,2346,8250,11.2,1428,15993.6,7743.6,8-12 Kilograms
2012,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,September,5986,2092,8078,11.4,1280,14592,6514,8-12 Kilograms
2012,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,September,5818,2249,8067,11.8,1354,15977.2,7910.2,8-12 Kilograms
2012,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,September,5961,2926,8887,12.7,1281,16268.7,7381.7,8-12 Kilograms
2012,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,October,5808,2080,7888,13.1,1340,17554,9666,8-12 Kilograms
2012,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,October,5932,2994,8926,13.4,1345,18023,9097,8-12 Kilograms
2012,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,October,5900,2987,8887,11.6,1225,14210,5323,8-12 Kilograms
2012,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,October,5930,2324,8254,10.1,1213,12251.3,3997.3,8-12 Kilograms
2013,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,June,5818,2829,8647,12.8,1403,17958.4,9311.4,8-12 Kilograms
2013,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,June,5882,2592,8474,11.5,1211,13926.5,5452.5,8-12 Kilograms
2013,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,June,5848,2272,8120,10.3,1278,13163.4,5043.4,8-12 Kilograms
2013,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,June,5833,2079,7912,10.5,1413,14836.5,6924.5,8-12 Kilograms
2013,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,July,5757,2855,8612,10.6,1532,16239.2,7627.2,8-12 Kilograms
2013,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,July,5933,2253,8186,12.7,1519,19291.3,11105.3,8-12 Kilograms
2013,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,July,5768,2334,8102,13.2,1430,18876,10774,8-12 Kilograms
2013,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,July,5753,2879,8632,10.4,1341,13946.4,5314.4,8-12 Kilograms
2013,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,August,5763,2489,8252,11.6,1497,17365.2,9113.2,8-12 Kilograms
2013,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,August,5924,2720,8644,11.6,1451,16831.6,8187.6,8-12 Kilograms
2013,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,August,5907,2034,7941,12.8,1504,19251.2,11310.2,8-12 Kilograms
2013,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,August,5998,2573,8571,12.5,1472,18400,9829,8-12 Kilograms
2013,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,September,5916,2156,8072,11.6,1511,17527.6,9455.6,8-12 Kilograms
2013,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,September,5809,2581,8390,11.6,1301,15091.6,6701.6,8-12 Kilograms
2013,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,September,5984,2963,8947,10.1,1275,12877.5,3930.5,8-12 Kilograms
2013,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,September,5935,2719,8654,12.1,1305,15790.5,7136.5,8-12 Kilograms
2013,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,October,5753,2673,8426,12.2,1415,17263,8837,8-12 Kilograms
2013,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,October,5825,2861,8686,13.3,1483,19723.9,11037.9,8-12 Kilograms
2013,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,October,5912,2366,8278,11.5,1499,17238.5,8960.5,8-12 Kilograms
2013,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,October,5909,2363,8272,10.2,1483,15126.6,6854.6,8-12 Kilograms
2014,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,June,5807,2698,8505,10.8,1365,14742,6237,8-12 Kilograms
2014,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,June,5897,2100,7997,13.6,1271,17285.6,9288.6,8-12 Kilograms
2014,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,June,5951,2962,8913,11.8,1266,14938.8,6025.8,8-12 Kilograms
2014,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,June,5962,2133,8095,13.5,1207,16294.5,8199.5,8-12 Kilograms
2014,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,July,5991,2915,8906,12.8,1269,16243.2,7337.2,8-12 Kilograms
2014,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,July,6000,2392,8392,13.2,1302,17186.4,8794.4,8-12 Kilograms
2014,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,July,5812,2925,8737,11.8,1224,14443.2,5706.2,8-12 Kilograms
2014,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,July,5867,2770,8637,11.5,1524,17526,8889,8-12 Kilograms
2014,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,August,5833,2227,8060,10.7,1394,14915.8,6855.8,8-12 Kilograms
2014,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,August,5896,2456,8352,10.3,1505,15501.5,7149.5,8-12 Kilograms
2014,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,August,5932,2023,7955,10.3,1384,14255.2,6300.2,8-12 Kilograms
2014,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,August,5783,2739,8522,11.7,1408,16473.6,7951.6,8-12 Kilograms
2014,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,September,5772,2611,8383,11.3,1408,15910.4,7527.4,8-12 Kilograms
2014,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,September,5943,2911,8854,13.5,1536,20736,11882,8-12 Kilograms
2014,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,September,5928,2634,8562,10.4,1516,15766.4,7204.4,8-12 Kilograms
2014,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,September,5861,2890,8751,11.3,1414,15978.2,7227.2,8-12 Kilograms
2014,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,October,5906,2248,8154,10.2,1492,15218.4,7064.4,8-12 Kilograms
2014,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,October,5854,2097,7951,13.6,1249,16986.4,9035.4,8-12 Kilograms
2014,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,October,5857,2505,8362,13.7,1401,19193.7,10831.7,8-12 Kilograms
2014,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,October,5917,2894,8811,13.2,1352,17846.4,9035.4,8-12 Kilograms
2015,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,June,5813,2166,7979,11.3,1222,13808.6,5829.6,8-12 Kilograms
2015,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,June,5806,2699,8505,12.7,1417,17995.9,9490.9,8-12 Kilograms
2015,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,June,5820,2390,8210,11.4,1280,14592,6382,8-12 Kilograms
2015,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,June,5761,2291,8052,12.1,1344,16262.4,8210.4,8-12 Kilograms
2015,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,July,5964,2039,8003,12.1,1475,17847.5,9844.5,8-12 Kilograms
2015,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,July,5989,2336,8325,10.4,1450,15080,6755,8-12 Kilograms
2015,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,July,5818,2809,8627,10.2,1535,15657,7030,8-12 Kilograms
2015,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,July,5865,2456,8321,13.4,1433,19202.2,10881.2,8-12 Kilograms
2015,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,August,5750,2648,8398,12.7,1496,18999.2,10601.2,8-12 Kilograms
2015,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,August,5912,2064,7976,12.6,1507,18988.2,11012.2,8-12 Kilograms
2015,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,August,5821,2405,8226,11.1,1426,15828.6,7602.6,8-12 Kilograms
2015,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,August,5911,2061,7972,11.1,1379,15306.9,7334.9,8-12 Kilograms
2015,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,September,5850,2080,7930,10.6,1494,15836.4,7906.4,8-12 Kilograms
2015,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,September,5992,2160,8152,11.1,1215,13486.5,5334.5,8-12 Kilograms
2015,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,September,5979,2662,8641,10.7,1269,13578.3,4937.3,8-12 Kilograms
2015,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,September,5971,2448,8419,10.1,1521,15362.1,6943.1,8-12 Kilograms
2015,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,October,5798,2521,8319,10.8,1319,14245.2,5926.2,8-12 Kilograms
2015,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,October,5781,2197,7978,11.6,1489,17272.4,9294.4,8-12 Kilograms
2015,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,October,5950,2868,8818,10.5,1282,13461,4643,8-12 Kilograms
2015,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,October,5889,2504,8393,13.3,1397,18580.1,10187.1,8-12 Kilograms
2016,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,June,5934,2346,8280,12.1,1445,17484.5,9204.5,8-12 Kilograms
2016,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,June,5937,2268,8205,12.4,1512,18748.8,10543.8,8-12 Kilograms
2016,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,June,5790,2053,7843,12.8,1468,18790.4,10947.4,8-12 Kilograms
2016,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,June,5863,2695,8558,11.7,1394,16309.8,7751.8,8-12 Kilograms
2016,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,July,5843,2779,8622,12.6,1435,18081,9459,8-12 Kilograms
2016,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,July,5881,2465,8346,13.7,1425,19522.5,11176.5,8-12 Kilograms
2016,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,July,5959,2398,8357,10.3,1270,13081,4724,8-12 Kilograms
2016,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,July,5980,2983,8963,10.3,1512,15573.6,6610.6,8-12 Kilograms
2016,Mysore,T Narasipura,12.211,76.9038,95%,25,34,6.2,7.3,Groundnut,August,5994,2578,8572,10.6,1479,15677.4,7105.4,8-12 Kilograms
2016,Mysore,Nanjangud,12.116,76.6782,95%,25,34,6.2,7.3,Groundnut,August,5917,2466,8383,11.4,1208,13771.2,5388.2,8-12 Kilograms
2016,Mysore,Hunsur,12.3091,76.2833,95%,25,34,6.2,7.3,Groundnut,August,5773,2846,8619,11.1,1256,13941.6,5322.6,8-12 Kilograms
2016,Mysore,K R Nagara,12.44,76.3811,95%,25,34,6.2,7.3,Groundnut,August,5757,2232,7989,10.3,1306,13451.8,5462.8,8-12 Kilograms
